SchemeCode,Date,NAV
110608,2011-11-09,11.64000
110608,2011-11-11,11.53000
110608,2011-11-14,11.50000
110608,2011-11-15,11.34000
110608,2011-11-16,11.27000
110608,2011-11-17,11.09000
110608,2011-11-18,10.99000
110608,2011-11-21,10.74000
110608,2011-11-22,10.79000
110608,2011-11-23,10.57000
110608,2011-11-24,10.70000
110608,2011-11-25,10.61000
110608,2011-11-28,10.87000
110608,2011-11-29,10.79000
110608,2011-11-30,10.84000
110608,2011-12-01,11.05000
110608,2011-12-02,11.28000
110608,2011-12-05,11.24000
110608,2011-12-07,11.25000
110608,2011-12-08,11.01000
110608,2011-12-09,10.85000
110608,2011-12-12,10.64000
110608,2011-12-13,10.73000
110608,2011-12-14,10.67000
110608,2011-12-15,10.63000
110608,2011-12-16,10.45000
110608,2011-12-19,10.36000
110608,2011-12-20,10.24000
110608,2011-12-21,10.51000
110608,2011-12-22,10.59000
110608,2011-12-23,10.55000
110608,2011-12-26,10.69000
110608,2011-12-27,10.62000
110608,2011-12-28,10.54000
110608,2011-12-29,10.44000
110608,2011-12-30,10.41000
111521,2011-01-03,10.46920
111521,2011-01-04,10.47170
111521,2011-01-05,10.47610
111521,2011-01-06,10.48190
111521,2011-01-07,10.48270
111521,2011-01-10,10.49090
111521,2011-01-11,10.49200
111521,2011-01-12,10.49280
111521,2011-01-13,10.48560
111521,2011-01-14,10.48460
111521,2011-01-17,10.48850
111521,2011-01-18,10.49070
111521,2011-01-19,10.48840
111521,2011-01-20,10.48750
111521,2011-01-21,10.48820
111521,2011-01-24,10.49000
111521,2011-01-25,10.48730
111521,2011-01-27,10.49230
111521,2011-01-28,10.49260
111521,2011-01-31,10.46740
111521,2011-02-01,10.46540
111521,2011-02-02,10.46080
111521,2011-02-03,10.45850
111521,2011-02-04,10.46190
111521,2011-02-07,10.46500
111521,2011-02-08,10.46690
111521,2011-02-09,10.46760
111521,2011-02-10,10.46970
111521,2011-02-11,10.47130
111521,2011-02-14,10.48730
111521,2011-02-15,10.49010
111521,2011-02-17,10.49270
111521,2011-02-18,10.49480
111521,2011-02-21,10.50180
111521,2011-02-22,10.50310
111521,2011-02-23,10.50370
111521,2011-02-24,10.50550
111521,2011-02-25,10.50850
111521,2011-02-28,10.46780
111521,2011-03-01,10.46990
111521,2011-03-03,10.47490
111521,2011-03-04,10.47760
111521,2011-03-07,10.48510
111521,2011-03-08,10.48650
111521,2011-03-09,10.49240
111521,2011-03-10,10.49900
111521,2011-03-11,10.50560
111521,2011-03-14,10.50830
111521,2011-03-15,10.50740
111521,2011-03-16,10.51100
111521,2011-03-17,10.51520
111521,2011-03-18,10.51620
111521,2011-03-21,10.52330
111521,2011-03-22,10.52320
111521,2011-03-23,10.52660
111521,2011-03-24,10.53650
111521,2011-03-25,10.54270
111521,2011-03-28,10.49160
111521,2011-03-29,10.50550
111521,2011-03-30,10.51240
111521,2011-03-31,10.52230
111521,2011-04-05,10.53520
111521,2011-04-06,10.54250
111521,2011-04-07,10.54790
