SchemeCode,AMC,SchemeType,CategoryRaw,Category,SubCategory
128112,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128113,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128114,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128175,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128176,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128177,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128178,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128180,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128181,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128183,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128184,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128185,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128198,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128199,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128201,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128203,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128204,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128205,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128206,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128207,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128208,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128209,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128210,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128211,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128212,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128265,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
128266,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
128267,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
128268,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
128317,Reliance Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
128318,Reliance Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
128319,Reliance Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
128320,Reliance Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
128331,Nippon India Mutual Fund,Open Ended Schemes,Other Scheme - Other  ETFs,Other,Other  ETFs
128350,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128352,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128354,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128356,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128357,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128358,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128359,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128360,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128361,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128362,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
128364,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
128365,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
128458,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128459,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128460,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128461,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128492,ICICI Prudential Mutual Fund,Close Ended Schemes,Income,Income,
128493,ICICI Prudential Mutual Fund,Close Ended Schemes,Income,Income,
128494,ICICI Prudential Mutual Fund,Close Ended Schemes,Income,Income,
128495,ICICI Prudential Mutual Fund,Close Ended Schemes,Income,Income,
128496,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128497,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128498,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128499,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128538,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
128539,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
128540,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
128541,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
128542,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
128543,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
128544,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
128545,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
128574,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
128575,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
128576,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
128578,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
128579,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
128580,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
128590,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128591,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128592,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128626,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,Debt,Banking and PSU Fund
128627,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,Debt,Banking and PSU Fund
128628,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,Debt,Banking and PSU Fund
128629,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,Debt,Banking and PSU Fund
128635,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128637,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128638,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128639,Nippon India Mutual Fund,Open Ended Schemes,Other Scheme - Other  ETFs,Other,Other  ETFs
128646,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128648,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128649,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128650,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128652,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128653,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128685,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128686,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128687,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128688,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128689,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128690,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128691,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128692,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128752,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
128753,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
128754,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
128755,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
128756,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
128758,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
128759,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
128808,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128810,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128811,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128812,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128814,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128816,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128818,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128819,ICICI Prudential Mutual Fund,141923;INF179KB1W87;-;HDFC HOF - I - 1140D November 2017,1,1,
128820,Nippon India Mutual Fund,Open Ended Schemes,Hybrid Scheme - Arbitrage Fund,Hybrid,Arbitrage Fund
128821,Nippon India Mutual Fund,Open Ended Schemes,Hybrid Scheme - Arbitrage Fund,Hybrid,Arbitrage Fund
128836,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128837,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128838,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128839,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128840,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128841,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128843,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
128868,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
128869,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
128871,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
128902,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
128904,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
128905,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
128906,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
128907,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
128908,Kotak Mahindra Mutual Fund,Close Ended Schemes,Income,Income,
128909,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
128950,Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,Debt,Short Duration Fund
128952,Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,Debt,Banking and PSU Fund
128953,Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,Debt,Banking and PSU Fund
128954,Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,Debt,Liquid Fund
128957,Axis Mutual Fund,100062;-;INF209K01DQ7;Aditya Birla Sun Life Gilt Plus-Regular Plan,Annual Dividend,Annual Dividend,
128958,Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Medium Duration Fund,Debt,Medium Duration Fund
128961,Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,Debt,Low Duration Fund
128964,Reliance Mutual Fund,135488;INF174K01Y15;-;Kotak FMP Series 180,1099 Days,1099 Days,
